# ratings of documents by expert and novice judges
"ID" "annID" "docID" "round" "presentation.order" "rating" "ranking" "Naive.Expert"
"6682" "subj89" "doc536" 1 8 5 1 "naive"
"6683" "subj89" "doc497" 1 9 3 7 "naive"
"6684" "subj89" "doc032" 1 10 2 10 "naive"
"6685" "subj89" "doc295" 2 1 1 9 "naive"
"6686" "subj89" "doc486" 2 2 5 4 "naive"
"6687" "subj89" "doc413" 2 3 4 7 "naive"
"6688" "subj89" "doc100" 2 4 5 2 "naive"
"6689" "subj89" "doc476" 2 5 4 5 "naive"
"6690" "subj89" "doc528" 2 6 5 3 "naive"
"6691" "subj89" "doc120" 2 7 3 8 "naive"
"6692" "subj89" "doc313" 2 8 2 10 "naive"
"6693" "subj89" "doc158" 2 9 4 6 "naive"
"6694" "subj89" "doc020" 2 10 5 1 "naive"
"6695" "subj90" "doc174" 1 1 3 9 "naive"
"6696" "subj90" "doc129" 1 2 1 10 "naive"
"6697" "subj90" "doc223" 1 3 2 6 "naive"
"6698" "subj90" "doc016" 1 4 3 7 "naive"
"6699" "subj90" "doc370" 1 5 4 3 "naive"
"6700" "subj90" "doc200" 1 6 4 5 "naive"
"6701" "subj90" "doc172" 1 7 1 8 "naive"
"6702" "subj90" "doc142" 1 8 5 1 "naive"
"6703" "subj90" "doc140" 1 9 4 4 "naive"
"6704" "subj90" "doc458" 1 10 5 2 "naive"
"6705" "subj90" "doc044" 2 1 2 3 "naive"
"6706" "subj90" "doc339" 2 2 5 9 "naive"
"6707" "subj90" "doc040" 2 3 3 6 "naive"
"6708" "subj90" "doc076" 2 4 2 1 "naive"
"6709" "subj90" "doc308" 2 5 3 7 "naive"
"6710" "subj90" "doc259" 2 6 4 4 "naive"
"6711" "subj90" "doc357" 2 7 5 8 "naive"
"6712" "subj90" "doc351" 2 8 3 5 "naive"
"6713" "subj90" "doc209" 2 9 3 2 "naive"
"6714" "subj90" "doc324" 2 10 5 10 "naive"
"6715" "subj90" "doc184" 3 1 3 3 "naive"
"6716" "subj90" "doc025" 3 2 4 10 "naive"
"6717" "subj90" "doc092" 3 3 1 1 "naive"
"6718" "subj90" "doc273" 3 4 3 5 "naive"
"6719" "subj90" "doc154" 3 5 5 9 "naive"
"6720" "subj90" "doc046" 3 6 4 8 "naive"
"6721" "subj90" "doc082" 3 7 4 6 "naive"
"6722" "subj90" "doc396" 3 8 2 2 "naive"
"6723" "subj90" "doc502" 3 9 4 7 "naive"
"6724" "subj90" "doc389" 3 10 4 4 "naive"
"6725" "subj90" "doc143" 4 1 1 1 "naive"
"6726" "subj90" "doc112" 4 2 4 8 "naive"
"6727" "subj90" "doc266" 4 3 1 4 "naive"
"6728" "subj90" "doc048" 4 4 1 3 "naive"
"6729" "subj90" "doc255" 4 5 1 2 "naive"
"6730" "subj90" "doc146" 4 6 5 9 "naive"
"6731" "subj90" "doc498" 4 7 5 10 "naive"
"6732" "subj90" "doc405" 4 8 3 5 "naive"
"6733" "subj90" "doc015" 4 9 3 7 "naive"
"6734" "subj90" "doc518" 4 10 1 6 "naive"
"6735" "subj90" "doc526" 5 1 3 6 "naive"
"6736" "subj90" "doc181" 5 2 5 2 "naive"
"6737" "subj90" "doc297" 5 3 2 9 "naive"
"6738" "subj90" "doc355" 5 4 4 4 "naive"
"6739" "subj90" "doc002" 5 5 5 1 "naive"
"6740" "subj90" "doc080" 5 6 3 8 "naive"
"6741" "subj90" "doc449" 5 7 4 5 "naive"
"6742" "subj90" "doc101" 5 8 2 10 "naive"
"6743" "subj90" "doc258" 5 9 3 7 "naive"
"6744" "subj90" "doc341" 5 10 4 3 "naive"
"6745" "subj90" "doc277" 6 1 4 3 "naive"
"6746" "subj90" "doc226" 6 2 3 6 "naive"
"6747" "subj90" "doc482" 6 3 3 7 "naive"
"6748" "subj90" "doc513" 6 4 4 4 "naive"
"6749" "subj90" "doc358" 6 5 5 2 "naive"
"6750" "subj90" "doc210" 6 6 2 9 "naive"
"6751" "subj90" "doc456" 6 7 4 5 "naive"
"6752" "subj90" "doc292" 6 8 2 10 "naive"
"6753" "subj90" "doc426" 6 9 5 1 "naive"
"6754" "subj90" "doc332" 6 10 3 8 "naive"
"6755" "subj90" "doc042" 7 1 4 6 "naive"
"6756" "subj90" "doc242" 7 2 3 7 "naive"
"6757" "subj90" "doc318" 7 3 4 4 "naive"
"6758" "subj90" "doc074" 7 4 3 9 "naive"
"6759" "subj90" "doc319" 7 5 2 10 "naive"
"6760" "subj90" "doc298" 7 6 4 2 "naive"
"6761" "subj90" "doc166" 7 7 3 8 "naive"
"6762" "subj90" "doc365" 7 8 4 5 "naive"
"6763" "subj90" "doc338" 7 9 4 3 "naive"
"6764" "subj90" "doc516" 7 10 5 1 "naive"
"6765" "subj90" "doc003" 8 1 4 6 "naive"
"6766" "subj90" "doc018" 8 2 3 7 "naive"
"6767" "subj90" "doc381" 8 3 5 2 "naive"
"6768" "subj90" "doc085" 8 4 4 4 "naive"
"6769" "subj90" "doc391" 8 5 5 1 "naive"
"6770" "subj90" "doc326" 8 6 5 3 "naive"
"6771" "subj90" "doc083" 8 7 4 5 "naive"
"6772" "subj90" "doc517" 8 8 3 8 "naive"
"6773" "subj90" "doc421" 8 9 2 9 "naive"
"6774" "subj90" "doc119" 8 10 1 10 "naive"
"6775" "subj90" "doc392" 9 1 3 5 "naive"
"6776" "subj90" "doc386" 9 2 1 8 "naive"
"6777" "subj90" "doc275" 9 3 5 1 "naive"
"6778" "subj90" "doc071" 9 4 4 3 "naive"
"6779" "subj90" "doc230" 9 5 1 9 "naive"
"6780" "subj90" "doc534" 9 6 4 4 "naive"
"6781" "subj90" "doc013" 9 7 1 7 "naive"
"6782" "subj90" "doc316" 9 8 3 6 "naive"
"6783" "subj90" "doc102" 9 9 1 10 "naive"
"6784" "subj90" "doc264" 9 10 5 2 "naive"
"6785" "subj90" "doc363" 10 1 4 2 "naive"
"6786" "subj90" "doc265" 10 2 2 9 "naive"
"6787" "subj90" "doc087" 10 3 3 6 "naive"
"6788" "subj90" "doc510" 10 4 3 5 "naive"
"6789" "subj90" "doc360" 10 5 1 10 "naive"
"6790" "subj90" "doc171" 10 6 4 3 "naive"
"6791" "subj90" "doc185" 10 7 3 7 "naive"
"6792" "subj90" "doc530" 10 8 4 4 "naive"
"6793" "subj90" "doc521" 10 9 5 1 "naive"
"6794" "subj90" "doc380" 10 10 3 8 "naive"
"6795" "subj90" "doc538" 11 1 3 8 "naive"
"6796" "subj90" "doc250" 11 2 5 2 "naive"
"6797" "subj90" "doc527" 11 3 4 6 "naive"
"6798" "subj90" "doc400" 11 4 4 5 "naive"
"6799" "subj90" "doc284" 11 5 1 9 "naive"
"6800" "subj90" "doc190" 11 6 5 3 "naive"
"6801" "subj90" "doc328" 11 7 4 7 "naive"
"6802" "subj90" "doc221" 11 8 4 4 "naive"
"6803" "subj90" "doc331" 11 9 5 1 "naive"
"6804" "subj90" "doc245" 11 10 2 10 "naive"
"6805" "subj90" "doc404" 12 1 3 5 "naive"
"6806" "subj90" "doc378" 12 2 2 9 "naive"
"6807" "subj90" "doc156" 12 3 4 4 "naive"
"6808" "subj90" "doc451" 12 4 3 6 "naive"
"6809" "subj90" "doc060" 12 5 4 3 "naive"
"6810" "subj90" "doc348" 12 6 5 1 "naive"
"6811" "subj90" "doc049" 12 7 4 2 "naive"
"6812" "subj90" "doc506" 12 8 3 7 "naive"
"6813" "subj90" "doc444" 12 9 2 8 "naive"
"6814" "subj90" "doc369" 12 10 1 10 "naive"
"6815" "subj90" "doc057" 13 1 4 6 "naive"
"6816" "subj90" "doc344" 13 2 5 2 "naive"
"6817" "subj90" "doc030" 13 3 4 3 "naive"
"6818" "subj90" "doc105" 13 4 3 8 "naive"
"6819" "subj90" "doc460" 13 5 5 1 "naive"
"6820" "subj90" "doc177" 13 6 2 9 "naive"
"6821" "subj90" "doc168" 13 7 4 4 "naive"
"6822" "subj90" "doc066" 13 8 4 5 "naive"
"6823" "subj90" "doc443" 13 9 4 7 "naive"
"6824" "subj90" "doc364" 13 10 2 10 "naive"
"6825" "subj90" "doc051" 14 1 5 1 "naive"
"6826" "subj90" "doc448" 14 2 4 4 "naive"
"6827" "subj90" "doc144" 14 3 3 9 "naive"
"6828" "subj90" "doc183" 14 4 3 10 "naive"
"6829" "subj90" "doc373" 14 5 4 5 "naive"
"6830" "subj90" "doc207" 14 6 5 3 "naive"
"6831" "subj90" "doc213" 14 7 4 8 "naive"
"6832" "subj90" "doc008" 14 8 5 2 "naive"
"6833" "subj90" "doc499" 14 9 4 6 "naive"
"6834" "subj90" "doc064" 14 10 4 7 "naive"
"6835" "subj90" "doc520" 15 1 5 3 "naive"
"6836" "subj90" "doc323" 15 2 5 1 "naive"
"6837" "subj90" "doc445" 15 3 1 10 "naive"
"6838" "subj90" "doc317" 15 4 5 2 "naive"
"6839" "subj90" "doc504" 15 5 4 5 "naive"
"6840" "subj90" "doc535" 15 6 4 4 "naive"
"6841" "subj90" "doc248" 15 7 4 6 "naive"
"6842" "subj90" "doc478" 15 8 4 9 "naive"
"6843" "subj90" "doc078" 15 9 4 7 "naive"
"6844" "subj90" "doc217" 15 10 4 8 "naive"
"6845" "subj90" "doc236" 16 1 5 2 "naive"
"6846" "subj90" "doc474" 16 2 2 10 "naive"
"6847" "subj90" "doc260" 16 3 3 7 "naive"
"6848" "subj90" "doc419" 16 4 5 3 "naive"
"6849" "subj90" "doc397" 16 5 2 9 "naive"
"6850" "subj90" "doc011" 16 6 4 5 "naive"
"6851" "subj90" "doc115" 16 7 3 8 "naive"
"6852" "subj90" "doc495" 16 8 4 4 "naive"
"6853" "subj90" "doc098" 16 9 5 1 "naive"
"6854" "subj90" "doc375" 16 10 4 6 "naive"
"6855" "subj90" "doc402" 17 1 5 2 "naive"
"6856" "subj90" "doc422" 17 2 4 5 "naive"
"6857" "subj90" "doc371" 17 3 4 6 "naive"
"6858" "subj90" "doc165" 17 4 3 8 "naive"
"6859" "subj90" "doc148" 17 5 3 10 "naive"
"6860" "subj90" "doc103" 17 6 4 4 "naive"
"6861" "subj90" "doc294" 17 7 4 3 "naive"
"6862" "subj90" "doc430" 17 8 5 1 "naive"
"6863" "subj90" "doc095" 17 9 3 9 "naive"
"6864" "subj90" "doc077" 17 10 4 7 "naive"
"6865" "subj90" "doc061" 18 1 4 4 "naive"
"6866" "subj90" "doc263" 18 2 3 7 "naive"
"6867" "subj90" "doc519" 18 3 2 10 "naive"
"6868" "subj90" "doc376" 18 4 3 8 "naive"
"6869" "subj90" "doc243" 18 5 5 1 "naive"
"6870" "subj90" "doc406" 18 6 3 9 "naive"
"6871" "subj90" "doc037" 18 7 4 5 "naive"
"6872" "subj90" "doc055" 18 8 5 3 "naive"
"6873" "subj90" "doc123" 18 9 4 6 "naive"
"6874" "subj90" "doc033" 18 10 5 2 "naive"
"6875" "subj91" "doc066" 1 1 3 9 "naive"
"6876" "subj91" "doc289" 1 2 2 10 "naive"
"6877" "subj91" "doc489" 1 3 5 6 "naive"
"6878" "subj91" "doc180" 1 4 5 5 "naive"
"6879" "subj91" "doc200" 1 5 5 3 "naive"
"6880" "subj91" "doc201" 1 6 4 7 "naive"
"6881" "subj91" "doc236" 1 7 5 2 "naive"
"6882" "subj91" "doc349" 1 8 3 8 "naive"
"6883" "subj91" "doc482" 1 9 5 1 "naive"
"6884" "subj91" "doc215" 1 10 4 4 "naive"
"6885" "subj91" "doc040" 2 1 4 2 "naive"
"6886" "subj91" "doc249" 2 2 3 4 "naive"
"6887" "subj91" "doc392" 2 3 5 3 "naive"
"6888" "subj91" "doc313" 2 4 1 9 "naive"
"6889" "subj91" "doc535" 2 5 4 6 "naive"
"6890" "subj91" "doc292" 2 6 1 10 "naive"
"6891" "subj91" "doc404" 2 7 4 5 "naive"
"6892" "subj91" "doc070" 2 8 5 1 "naive"
"6893" "subj91" "doc494" 2 9 2 8 "naive"
"6894" "subj91" "doc500" 2 10 4 7 "naive"
"6895" "subj91" "doc183" 3 1 4 3 "naive"
"6896" "subj91" "doc029" 3 2 2 8 "naive"
"6897" "subj91" "doc121" 3 3 4 1 "naive"
"6898" "subj91" "doc517" 3 4 5 2 "naive"
"6899" "subj91" "doc340" 3 5 5 4 "naive"
"6900" "subj91" "doc398" 3 6 2 10 "naive"
"6901" "subj91" "doc440" 3 7 1 9 "naive"
"6902" "subj91" "doc499" 3 8 5 6 "naive"
"6903" "subj91" "doc534" 3 9 5 5 "naive"
"6904" "subj91" "doc316" 3 10 3 7 "naive"
"6905" "subj91" "doc302" 4 1 4 4 "naive"
"6906" "subj91" "doc421" 4 2 3 8 "naive"
"6907" "subj91" "doc177" 4 3 2 9 "naive"
"6908" "subj91" "doc033" 4 4 3 3 "naive"
"6909" "subj91" "doc450" 4 5 2 7 "naive"
"6910" "subj91" "doc220" 4 6 5 10 "naive"
"6911" "subj91" "doc045" 4 7 5 1 "naive"
"6912" "subj91" "doc372" 4 8 4 5 "naive"
"6913" "subj91" "doc205" 4 9 5 2 "naive"
"6914" "subj91" "doc405" 4 10 4 6 "naive"
"6915" "subj91" "doc125" 5 1 1 10 "naive"
"6916" "subj91" "doc415" 5 2 5 1 "naive"
"6917" "subj91" "doc336" 5 3 4 5 "naive"
"6918" "subj91" "doc270" 5 4 3 6 "naive"
"6919" "subj91" "doc442" 5 5 4 4 "naive"
"6920" "subj91" "doc281" 5 6 5 2 "naive"
"6921" "subj91" "doc268" 5 7 2 8 "naive"
"6922" "subj91" "doc353" 5 8 5 3 "naive"
"6923" "subj91" "doc105" 5 9 3 7 "naive"
"6924" "subj91" "doc359" 5 10 1 9 "naive"
"6925" "subj91" "doc522" 6 1 4 6 "naive"
"6926" "subj91" "doc367" 6 2 5 2 "naive"
"6927" "subj91" "doc298" 6 3 4 3 "naive"
"6928" "subj91" "doc061" 6 4 5 1 "naive"
"6929" "subj91" "doc248" 6 5 5 4 "naive"
"6930" "subj91" "doc035" 6 6 3 9 "naive"
"6931" "subj91" "doc351" 6 7 4 8 "naive"
"6932" "subj91" "doc300" 6 8 3 10 "naive"
"6933" "subj91" "doc094" 6 9 4 5 "naive"
"6934" "subj91" "doc466" 6 10 4 7 "naive"
"6935" "subj91" "doc452" 7 1 4 6 "naive"
"6936" "subj91" "doc073" 7 2 5 1 "naive"
"6937" "subj91" "doc068" 7 3 3 8 "naive"
"6938" "subj91" "doc179" 7 4 4 5 "naive"
"6939" "subj91" "doc002" 7 5 4 3 "naive"
"6940" "subj91" "doc091" 7 6 4 2 "naive"
"6941" "subj91" "doc239" 7 7 3 7 "naive"
"6942" "subj91" "doc286" 7 8 4 4 "naive"
"6943" "subj91" "doc022" 7 9 2 10 "naive"
"6944" "subj91" "doc158" 7 10 2 9 "naive"
"6945" "subj91" "doc337" 8 1 5 1 "naive"
"6946" "subj91" "doc242" 8 2 3 6 "naive"
"6947" "subj91" "doc187" 8 3 3 7 "naive"
"6948" "subj91" "doc156" 8 4 4 3 "naive"
"6949" "subj91" "doc244" 8 5 4 5 "naive"
"6950" "subj91" "doc462" 8 6 1 10 "naive"
"6951" "subj91" "doc537" 8 7 5 4 "naive"
"6952" "subj91" "doc518" 8 8 1 9 "naive"
"6953" "subj91" "doc117" 8 9 2 8 "naive"
"6954" "subj91" "doc219" 8 10 4 2 "naive"
"6955" "subj91" "doc284" 9 1 1 10 "naive"
"6956" "subj91" "doc277" 9 2 4 3 "naive"
"6957" "subj91" "doc533" 9 3 3 7 "naive"
"6958" "subj91" "doc083" 9 4 5 1 "naive"
"6959" "subj91" "doc015" 9 5 4 5 "naive"
"6960" "subj91" "doc075" 9 6 5 6 "naive"
"6961" "subj91" "doc171" 9 7 5 2 "naive"
"6962" "subj91" "doc226" 9 8 3 8 "naive"
"6963" "subj91" "doc161" 9 9 3 9 "naive"
"6964" "subj91" "doc079" 9 10 4 4 "naive"
"6965" "subj91" "doc088" 10 1 1 9 "naive"
"6966" "subj91" "doc062" 10 2 5 2 "naive"
"6967" "subj91" "doc343" 10 3 5 1 "naive"
"6968" "subj91" "doc127" 10 4 4 3 "naive"
"6969" "subj91" "doc140" 10 5 5 4 "naive"
"6970" "subj91" "doc197" 10 6 3 8 "naive"
"6971" "subj91" "doc416" 10 7 4 5 "naive"
"6972" "subj91" "doc119" 10 8 5 6 "naive"
"6973" "subj91" "doc309" 10 9 1 10 "naive"
"6974" "subj91" "doc401" 10 10 4 7 "naive"
"6975" "subj91" "doc027" 11 1 2 10 "naive"
"6976" "subj91" "doc032" 11 2 3 9 "naive"
"6977" "subj91" "doc089" 11 3 4 6 "naive"
"6978" "subj91" "doc407" 11 4 4 7 "naive"
"6979" "subj91" "doc111" 11 5 4 4 "naive"
"6980" "subj91" "doc464" 11 6 4 5 "naive"
"6981" "subj91" "doc181" 11 7 5 2 "naive"
"6982" "subj91" "doc237" 11 8 4 8 "naive"
"6983" "subj91" "doc082" 11 9 5 3 "naive"
"6984" "subj91" "doc195" 11 10 5 1 "naive"
"6985" "subj91" "doc012" 12 1 5 2 "naive"
"6986" "subj91" "doc160" 12 2 4 5 "naive"
"6987" "subj91" "doc425" 12 3 4 3 "naive"
"6988" "subj91" "doc084" 12 4 3 8 "naive"
"6989" "subj91" "doc475" 12 5 3 6 "naive"
"6990" "subj91" "doc099" 12 6 2 10 "naive"
"6991" "subj91" "doc449" 12 7 4 4 "naive"
"6992" "subj91" "doc020" 12 8 5 1 "naive"
"6993" "subj91" "doc378" 12 9 2 7 "naive"
"6994" "subj91" "doc007" 12 10 2 9 "naive"
"6995" "subj91" "doc255" 13 1 2 9 "naive"
"6996" "subj91" "doc143" 13 2 3 8 "naive"
"6997" "subj91" "doc275" 13 3 4 5 "naive"
"6998" "subj91" "doc399" 13 4 5 1 "naive"
"6999" "subj91" "doc103" 13 5 5 3 "naive"
"7000" "subj91" "doc008" 13 6 3 7 "naive"
"7001" "subj91" "doc060" 13 7 3 6 "naive"
"7002" "subj91" "doc453" 13 8 2 10 "naive"
"7003" "subj91" "doc502" 13 9 5 2 "naive"
"7004" "subj91" "doc131" 13 10 4 4 "naive"
"7005" "subj91" "doc391" 14 1 4 5 "naive"
"7006" "subj91" "doc301" 14 2 3 8 "naive"
"7007" "subj91" "doc423" 14 3 3 10 "naive"
"7008" "subj91" "doc056" 14 4 5 3 "naive"
"7009" "subj91" "doc252" 14 5 5 7 "naive"
"7010" "subj91" "doc512" 14 6 5 1 "naive"
"7011" "subj91" "doc169" 14 7 4 4 "naive"
"7012" "subj91" "doc031" 14 8 5 6 "naive"
"7013" "subj91" "doc162" 14 9 3 9 "naive"
"7014" "subj91" "doc341" 14 10 5 2 "naive"
"7015" "subj91" "doc221" 15 1 5 3 "naive"
"7016" "subj91" "doc052" 15 2 4 5 "naive"
"7017" "subj91" "doc439" 15 3 4 6 "naive"
"7018" "subj91" "doc354" 15 4 5 1 "naive"
"7019" "subj91" "doc344" 15 5 4 7 "naive"
"7020" "subj91" "doc317" 15 6 5 2 "naive"
"7021" "subj91" "doc293" 15 7 2 10 "naive"
"7022" "subj91" "doc390" 15 8 5 4 "naive"
"7023" "subj91" "doc185" 15 9 3 9 "naive"
"7024" "subj91" "doc463" 15 10 4 8 "naive"
"7025" "subj91" "doc010" 16 1 4 5 "naive"
"7026" "subj91" "doc474" 16 2 2 8 "naive"
"7027" "subj91" "doc211" 16 3 5 1 "naive"
"7028" "subj91" "doc314" 16 4 4 6 "naive"
"7029" "subj91" "doc209" 16 5 4 7 "naive"
"7030" "subj91" "doc356" 16 6 2 10 "naive"
"7031" "subj91" "doc386" 16 7 1 9 "naive"
"7032" "subj91" "doc023" 16 8 5 4 "naive"
"7033" "subj91" "doc151" 16 9 4 2 "naive"
"7034" "subj91" "doc259" 16 10 5 3 "naive"
"7035" "subj91" "doc081" 17 1 5 6 "naive"
"7036" "subj91" "doc297" 17 2 3 10 "naive"
"7037" "subj91" "doc046" 17 3 4 4 "naive"
"7038" "subj91" "doc331" 17 4 4 5 "naive"
"7039" "subj91" "doc041" 17 5 4 7 "naive"
"7040" "subj91" "doc358" 17 6 5 2 "naive"
"7041" "subj91" "doc413" 17 7 3 9 "naive"
"7042" "subj91" "doc444" 17 8 4 8 "naive"
"7043" "subj91" "doc207" 17 9 5 1 "naive"
"7044" "subj91" "doc307" 17 10 5 3 "naive"
"7045" "subj91" "doc282" 18 1 4 3 "naive"
"7046" "subj91" "doc132" 18 2 1 9 "naive"
"7047" "subj91" "doc085" 18 3 5 2 "naive"
"7048" "subj91" "doc467" 18 4 1 10 "naive"
"7049" "subj91" "doc362" 18 5 3 7 "naive"
"7050" "subj91" "doc059" 18 6 4 6 "naive"
"7051" "subj91" "doc484" 18 7 4 4 "naive"
"7052" "subj91" "doc339" 18 8 5 1 "naive"
"7053" "subj91" "doc037" 18 9 4 5 "naive"
"7054" "subj91" "doc173" 18 10 2 8 "naive"
"7055" "subj92" "doc426" 1 1 3 3 "naive"
"7056" "subj92" "doc346" 1 2 4 2 "naive"
"7057" "subj92" "doc451" 1 3 2 4 "naive"
"7058" "subj92" "doc527" 1 4 3 6 "naive"
"7059" "subj92" "doc135" 1 5 4 7 "naive"
"7060" "subj92" "doc330" 1 6 2 10 "naive"
"7061" "subj92" "doc013" 1 7 1 8 "naive"
"7062" "subj92" "doc458" 1 8 5 1 "naive"
"7063" "subj92" "doc468" 1 9 2 5 "naive"
"7064" "subj92" "doc478" 1 10 2 9 "naive"
"7065" "subj92" "doc476" 2 1 2 9 "naive"
"7066" "subj92" "doc515" 2 2 2 4 "naive"
"7067" "subj92" "doc308" 2 3 3 6 "naive"
"7068" "subj92" "doc424" 2 4 1 10 "naive"
"7069" "subj92" "doc080" 2 5 3 7 "naive"
"7070" "subj92" "doc054" 2 6 2 1 "naive"
"7071" "subj92" "doc124" 2 7 2 5 "naive"
"7072" "subj92" "doc504" 2 8 5 2 "naive"
"7073" "subj92" "doc146" 2 9 4 3 "naive"
"7074" "subj92" "doc366" 2 10 3 8 "naive"
"7075" "subj92" "doc129" 3 1 1 10 "naive"
"7076" "subj92" "doc229" 3 2 4 2 "naive"
"7077" "subj92" "doc379" 3 3 4 1 "naive"
"7078" "subj92" "doc430" 3 4 3 4 "naive"
"7079" "subj92" "doc436" 3 5 2 5 "naive"
"7080" "subj92" "doc457" 3 6 2 6 "naive"
"7081" "subj92" "doc523" 3 7 4 7 "naive"
"7082" "subj92" "doc311" 3 8 3 3 "naive"
"7083" "subj92" "doc053" 3 9 4 8 "naive"
"7084" "subj92" "doc465" 3 10 4 9 "naive"
"7085" "subj92" "doc141" 4 1 1 10 "naive"
"7086" "subj92" "doc264" 4 2 5 1 "naive"
"7087" "subj92" "doc492" 4 3 4 2 "naive"
"7088" "subj92" "doc490" 4 4 3 3 "naive"
"7089" "subj92" "doc253" 4 5 2 4 "naive"
"7090" "subj92" "doc355" 4 6 2 5 "naive"
"7091" "subj92" "doc256" 4 7 3 7 "naive"
"7092" "subj92" "doc005" 4 8 2 8 "naive"
"7093" "subj92" "doc150" 4 9 4 6 "naive"
"7094" "subj92" "doc487" 4 10 3 9 "naive"
"7095" "subj92" "doc174" 5 1 3 4 "naive"
"7096" "subj92" "doc435" 5 2 2 5 "naive"
"7097" "subj92" "doc525" 5 3 3 6 "naive"
"7098" "subj92" "doc385" 5 4 2 9 "naive"
"7099" "subj92" "doc509" 5 5 1 10 "naive"
"7100" "subj92" "doc365" 5 6 3 1 "naive"
"7101" "subj92" "doc288" 5 7 4 7 "naive"
"7102" "subj92" "doc477" 5 8 4 2 "naive"
"7103" "subj92" "doc338" 5 9 3 8 "naive"
"7104" "subj92" "doc086" 5 10 4 3 "naive"
"7105" "subj92" "doc159" 6 1 4 2 "naive"
"7106" "subj92" "doc230" 6 2 1 8 "naive"
"7107" "subj92" "doc076" 6 3 1 9 "naive"
"7108" "subj92" "doc092" 6 4 1 1 "naive"
"7109" "subj92" "doc217" 6 5 4 3 "naive"
"7110" "subj92" "doc306" 6 6 3 10 "naive"
"7111" "subj92" "doc049" 6 7 4 4 "naive"
"7112" "subj92" "doc130" 6 8 3 5 "naive"
"7113" "subj92" "doc110" 6 9 3 6 "naive"
"7114" "subj92" "doc208" 6 10 2 7 "naive"
"7115" "subj92" "doc210" 7 1 2 1 "naive"
"7116" "subj92" "doc322" 7 2 3 2 "naive"
"7117" "subj92" "doc325" 7 3 2 10 "naive"
"7118" "subj92" "doc223" 7 4 2 9 "naive"
"7119" "subj92" "doc406" 7 5 2 3 "naive"
"7120" "subj92" "doc419" 7 6 3 4 "naive"
"7121" "subj92" "doc539" 7 7 4 5 "naive"
"7122" "subj92" "doc019" 7 8 5 6 "naive"
"7123" "subj92" "doc376" 7 9 4 7 "naive"
"7124" "subj92" "doc034" 7 10 4 8 "naive"
"7125" "subj92" "doc147" 8 1 2 2 "naive"
"7126" "subj92" "doc388" 8 2 3 3 "naive"
"7127" "subj92" "doc157" 8 3 2 10 "naive"
"7128" "subj92" "doc333" 8 4 3 4 "naive"
"7129" "subj92" "doc382" 8 5 2 9 "naive"
"7130" "subj92" "doc063" 8 6 3 8 "naive"
"7131" "subj92" "doc042" 8 7 2 5 "naive"
"7132" "subj92" "doc389" 8 8 3 6 "naive"
"7133" "subj92" "doc319" 8 9 4 7 "naive"
"7134" "subj92" "doc472" 8 10 5 1 "naive"
"7135" "subj92" "doc184" 9 1 2 1 "naive"
"7136" "subj92" "doc233" 9 2 3 2 "naive"
"7137" "subj92" "doc495" 9 3 2 3 "naive"
"7138" "subj92" "doc480" 9 4 3 4 "naive"
"7139" "subj92" "doc469" 9 5 4 10 "naive"
"7140" "subj92" "doc471" 9 6 3 5 "naive"
"7141" "subj92" "doc018" 9 7 4 8 "naive"
"7142" "subj92" "doc186" 9 8 4 6 "naive"
"7143" "subj92" "doc513" 9 9 4 9 "naive"
"7144" "subj92" "doc447" 9 10 3 7 "naive"
"7145" "subj92" "doc231" 10 1 4 1 "naive"
"7146" "subj92" "doc213" 10 2 4 2 "naive"
"7147" "subj92" "doc497" 10 3 3 3 "naive"
"7148" "subj92" "doc212" 10 4 2 5 "naive"
"7149" "subj92" "doc142" 10 5 2 7 "naive"
"7150" "subj92" "doc148" 10 6 2 6 "naive"
"7151" "subj92" "doc271" 10 7 1 10 "naive"
"7152" "subj92" "doc144" 10 8 3 8 "naive"
"7153" "subj92" "doc051" 10 9 2 4 "naive"
"7154" "subj92" "doc304" 10 10 3 9 "naive"
"7155" "subj92" "doc152" 11 1 2 2 "naive"
"7156" "subj92" "doc454" 11 2 1 9 "naive"
"7157" "subj92" "doc028" 11 3 2 7 "naive"
"7158" "subj92" "doc273" 11 4 3 1 "naive"
"7159" "subj92" "doc326" 11 5 3 3 "naive"
"7160" "subj92" "doc072" 11 6 3 6 "naive"
"7161" "subj92" "doc432" 11 7 3 4 "naive"
"7162" "subj92" "doc455" 11 8 3 5 "naive"
"7163" "subj92" "doc164" 11 9 1 10 "naive"
"7164" "subj92" "doc446" 11 10 2 8 "naive"
"7165" "subj92" "doc445" 12 1 1 10 "naive"
"7166" "subj92" "doc097" 12 2 4 9 "naive"
"7167" "subj92" "doc017" 12 3 3 1 "naive"
"7168" "subj92" "doc166" 12 4 2 2 "naive"
"7169" "subj92" "doc400" 12 5 4 3 "naive"
"7170" "subj92" "doc456" 12 6 3 4 "naive"
"7171" "subj92" "doc352" 12 7 3 5 "naive"
"7172" "subj92" "doc394" 12 8 2 6 "naive"
"7173" "subj92" "doc128" 12 9 2 7 "naive"
"7174" "subj92" "doc250" 12 10 4 8 "naive"
"7175" "subj92" "doc189" 13 1 3 4 "naive"
"7176" "subj92" "doc486" 13 2 2 5 "naive"
"7177" "subj92" "doc199" 13 3 3 6 "naive"
"7178" "subj92" "doc245" 13 4 3 10 "naive"
